Volatility 3 Framework 2.7.0

Offset	Name	Size
0x1f6a2f80	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx	128
0x1f76e680	\Windows\System32\winevt\Logs\Media Center.evtx	128
0x1f76ea68	\Windows\System32\propsys.dll	128
0x1f79a4f8	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms	128
0x1f79ad38	\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM	128
0x1f79ae30	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf	128
0x1f7a65c8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1f8709e8	\$Directory	128
0x1f870f80	\Program Files\LibreOffice 3.6\program\swlo.dll	128
0x1f887eb8	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive0.dat	128
0x1f88d038	\Windows\System32\sdcpl.dll	128
0x1f8f4038	\Program Files\LibreOffice 3.6\URE\bin\msci_uno.dll	128
0x1f8f47b0	\Windows\System32\sfc.dll	128
0x1f8f4ab8	\Windows\System32\perfdisk.dll	128
0x1f930c80	ꈠ	128
0x1f930ec8	\Windows\System32\taskschd.dll	128
0x1f9e9e30	\Windows\System32\config\SYSTEM	128
0x1f9e9ed8	\Windows\System32\config\SOFTWARE.LOG2	128
0x1f9e9f80	\Windows\System32\config\SYSTEM.LOG1	128
0x1fa031e0	\Program Files\LibreOffice 3.6\program\xstor.dll	128
0x1fa03738	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	128
0x1fa04280	\Program Files\Windows NT\Accessories\wordpad.exe	128
0x1fa04380	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci	128
0x1fa07778	\Program Files\Windows Defender\MpSvc.dll	128
0x1fa07a70	\Windows\System32\mctadmin.exe	128
0x1fa08230	\$Directory	128
0x1fa0e360	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini	128
0x1fa0f3d0	\Windows\System32\wmdrmdev.dll	128
0x1fa127c8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\index.dat	128
0x1fa139e0	\$Directory	128
0x1fa14d20	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fa16738	\Windows\System32\ntprint.dll	128
0x1fa170e0	\Users\John Doe\AppData\Local\Microsoft\Windows\History\History.IE5\MSHist012013011220130113\index.dat	128
0x1fa17328	\Users\JOHNDO~1\AppData\Local\Temp\imagedump\winpmem-1.3.1.exe	128
0x1fa17400	\Endpoint	128
0x1fa177d0	\Endpoint	128
0x1fa1a8a8	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci	128
0x1fa1ca68	\Windows\System32\stdole2.tlb	128
0x1fa1cb98	\Endpoint	128
0x1fa1ce50	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\MSIMGSIZ.DAT	128
0x1fa21498	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fa29450	\Windows\System32\ieapfltr.dll	128
0x1fa2e958	\Endpoint	128
0x1fa2fab8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\SuggestedSites.dat	128
0x1fa31198	\Endpoint	128
0x1fa31db8	\Endpoint	128
0x1fa36470	\Program Files\LibreOffice 3.6\program\ucbhelper4MSC.dll	128
0x1fa37d80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\services.lnk	128
0x1fa384a8	\Endpoint	128
0x1fa39eb0	\ProgramData\AVAST Software\Avast\avast5.ini	128
0x1fa3c268	\Endpoint	128
0x1fa3e960	\Endpoint	128
0x1fa3f038	\Windows\System32\iepeers.dll	128
0x1fa40188	\Endpoint	128
0x1fa43848	\Endpoint	128
0x1fa45970	\Endpoint	128
0x1fa47788	\Endpoint	128
0x1fa483c8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\SuggestedSites.dat	128
0x1fa4a038	\Users\JOHNDO~1\AppData\Local\Temp	128
0x1fa4a1e0	\Users\John Doe\AppData\Roaming\Microsoft\Windows\IETldCache\index.dat	128
0x1fa4a3a8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\fetteengschrift[1].eot	128
0x1fa4b038	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\fetteengschrift[1].eot	128
0x1fa4b880	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\fetteengschrift[1].eot	128
0x1fa52198	\Endpoint	128
0x1fa538a0	\Endpoint	128
0x1fa555e8	\Endpoint	128
0x1fa567a0	\Program Files\LibreOffice 3.6\program	128
0x1fa575c8	\Users\John Doe\Links	128
0x1fa5e500	\Endpoint	128
0x1fa64a50	\Windows\System32\en-US\wdmaud.drv.mui	128
0x1fa659a8	\Endpoint	128
0x1fa70510	\Users\John Doe\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	128
0x1fa73f80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell.lnk	128
0x1fa74a48	\Users\John Doe\Desktop	128
0x1fa74bb8	\Users\John Doe\AppData\Local\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~\Web Slice Gallery~.feed-ms	128
0x1fa7b160	\Endpoint	128
0x1fa7b558	\Endpoint	128
0x1fa827b0	\MsFteWds	128
0x1fa835f8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\813BBCSN\lemonde_fr[1].htm	128
0x1fa84038	\$Directory	128
0x1fa84f80	\Users\JOHNDO~1\AppData\Local\Temp\Low\History\History.IE5\MSHist012013011220130113\index.dat	128
0x1fa88890	\Program Files\Common Files\microsoft shared\VGX\VGX.dll	128
0x1fa8e3c0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fa8f340	\$Directory	128
0x1fa90220	\Endpoint	128
0x1fa92418	\Endpoint	128
0x1fa952e0	\Windows\System32\ieapfltr.dat	128
0x1fa95730	\$Directory	128
0x1fa9c038	\Endpoint	128
0x1fa9c138	\Endpoint	128
0x1fa9e260	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\TheSerifOffice-TT7_[1].eot	128
0x1faa1738	\Users\JOHNDO~1\AppData\Local\Temp\imagedump	128
0x1faa1b08	\Users\JOHNDO~1\AppData\Local\Temp\imagedump\ram.dmp	128
0x1faa1eb0	\Endpoint	128
0x1faa3038	\Windows\System32\t2embed.dll	128
0x1faa36f0	\Endpoint	128
0x1faa4a50	\Windows\System32\en-US\dnsapi.dll.mui	128
0x1faa6678	\Endpoint	128
0x1faa6730	\$Directory	128
0x1faaf260	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\IQNJ6DHS\TheSerifOffice-TT7_[1].eot	128
0x1fabc340	\Endpoint	128
0x1fac5dc0	\$Directory	128
0x1fad8718	\Endpoint	128
0x1fadaf00	\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7600.16385_none_72fc7cbf861225ca	128
0x1fae1f80	\Endpoint	128
0x1fafe7d8	\Endpoint	128
0x1fb1e1e8	\Program Files\AVAST Software\Avast\aswWebRepIE.dll	128
0x1fb717b8	\Windows\System32\en-US\urlmon.dll.mui	128
0x1fb71e00	\Users\John Doe\AppData\Roaming\Microsoft\SystemCertificates\My	128
0x1fb79c88	\$Directory	128
0x1fb7ad50	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	128
0x1fb7b758	\Users\John Doe\Favorites	128
0x1fb7bf80	\Endpoint	128
0x1fb7c038	\Windows\Resources\Ease of Access Themes\classic.theme	128
0x1fb7d140	\Windows\System32\hidserv.dll	128
0x1fb7e3d0	\Windows\Resources\Ease of Access Themes\hc2.theme	128
0x1fb7e600	\$Directory	128
0x1fb7ed58	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fb7ee10	\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms	128
0x1fb7ff80	\Windows\Resources\Ease of Access Themes\hc1.theme	128
0x1fb808b0	\Endpoint	128
0x1fb81d58	\$Directory	128
0x1fb83978	\$Directory	128
0x1fb85c98	\Windows\System32\SmartcardCredentialProvider.dll	128
0x1fb8a3b8	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Cookies\Low\index.dat	128
0x1fb8a8a8	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms	128
0x1fb8ace0	\$Directory	128
0x1fb8adf8	\Windows\System32\wbem\wmipcima.dll	128
0x1fb8bf10	\Windows\System32\hcproviders.dll	128
0x1fb8c038	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fb8c1b8	\Windows\System32\ddrawex.dll	128
0x1fb8d918	\Users\John Doe\AppData\Local\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~\Web Slice Gallery~.feed-ms	128
0x1fb8dc28	\Windows\System32\ddraw.dll	128
0x1fb8df10	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\813BBCSN\fr_msn_com[3].htm	128
0x1fb8e240	\Windows\System32\mssitlb.dll	128
0x1fb8e3c8	\$Directory	128
0x1fb8e7d0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fb8e958	\Program Files\LibreOffice 3.6\URE\bin\bootstrap.uno.dll	128
0x1fb8eae0	\Windows\System32\schedcli.dll	128
0x1fb8ec98	\Users\John Doe\AppData\Local\Microsoft\Windows\WER\ERC	128
0x1fb8ee20	\Windows\System32\wbem\cimwin32.dll	128
0x1fb8f140	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Calculator.lnk	128
0x1fb8f2f0	\Windows\System32\wscui.cpl	128
0x1fb8f7f0	\Windows\System32\en-US\DeviceCenter.dll.mui	128
0x1fb8fbb8	\Users\JOHNDO~1\AppData\Local\Temp\~DF1099E6C55A71776F.TMP	128
0x1fb907c0	\Program Files\LibreOffice 3.6\program\spelllo.dll	128
0x1fb90978	\Program Files\LibreOffice 3.6\program\types\offapi.rdb	128
0x1fb90b50	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx	128
0x1fb95f80	\Endpoint	128
0x1fb96938	\Windows\Resources\Ease of Access Themes\hcwhite.theme	128
0x1fb97230	\Windows\Fonts\StaticCache.dat	128
0x1fb99150	\Users\John Doe\AppData\Roaming\Microsoft\Windows\PrivacIE\Low\index.dat	128
0x1fb99368	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fb9a288	\Users\JOHNDO~1\AppData\Local\Temp\~DF077B88B350A1EDC4.TMP	128
0x1fb9ab40	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fb9dda0	\Windows\System32\NlsLexicons0009.dll	128
0x1fb9ff80	\$Directory	128
0x1fba0750	\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.blf	128
0x1fba6140	\Windows\System32\ieui.dll	128
0x1fba9e68	\Windows\System32\feclient.dll	128
0x1fbb22b8	\$Directory	128
0x1fbc0818	\Endpoint	128
0x1fbc0990	\Endpoint	128
0x1fbc0ac8	\Endpoint	128
0x1fbc2990	\Users\John Doe\AppData\Local\Microsoft\Internet Explorer\Recovery\Active\{2F55D46D-5CD9-11E2-BEEA-000C29D02D2D}.dat	128
0x1fbc2bf8	\Users\John Doe\AppData\Local\Microsoft\Feeds Cache\index.dat	128
0x1fbc3288	\AsyncConnectHlp	128
0x1fbc7648	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fbc78a8	\Endpoint	128
0x1fc0ceb0	\Windows\System32\perfproc.dll	128
0x1fc0cf80	\Windows\System32\FXSSVC.exe	128
0x1fc0d3b0	\Program Files\LibreOffice 3.6\program\expwrap.uno.dll	128
0x1fc10580	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc11c98	\$Directory	128
0x1fc11db8	\Windows\System32\rpcss.dll	128
0x1fc11f30	\Windows\System32\recovery.dll	128
0x1fc127a8	\Windows\System32\Vault.dll	128
0x1fc12ee0	\Windows\System32\netcenter.dll	128
0x1fc67598	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Sync Center.lnk	128
0x1fc6a670	\Users\John Doe\AppData\Local	128
0x1fc6ab90	\Windows\System32\PrintIsolationProxy.dll	128
0x1fc6bdf8	\OSL_PIPE_S-1-5-21-1646808395-2823249608-1159325386-1000_SingleOfficeIPC_516435cce0451992163b17b990552d3d	128
0x1fc6c790	\Windows\System32\spool\prtprocs\w32x86\TPWinPrn.dll	128
0x1fc6c910	\Program Files\VMware\VMware Tools\VMwareTray.exe	128
0x1fc6d5c0	\Program Files\VMware\VMware Tools\TPAutoConnect.exe	128
0x1fc6da98	\Users\John Doe\Desktop	128
0x1fc6e038	\Windows\System32\TSWorkspace.dll	128
0x1fc6e218	\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc.manifest	128
0x1fc6e2d0	\Windows\System32\spool\prtprocs\w32x86\winprint.dll	128
0x1fc6f378	\Program Files\Common Files\microsoft shared\ink\tiptsf.dll	128
0x1fc6f468	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	128
0x1fc6f9d8	\Program Files\Common Files\microsoft shared\ink\mip.exe	128
0x1fc6fb90	\Program Files\VMware\VMware Tools\VMControlPanel.cpl	128
0x1fc6fec8	\Program Files\LibreOffice 3.6\program\rasqal.dll	128
0x1fc6ff80	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc70758	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc71038	\Windows\System32\termsrv.dll	128
0x1fc71330	\$Directory	128
0x1fc71740	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	128
0x1fc71b70	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx	128
0x1fc726b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.dir	128
0x1fc72de0	\Windows\System32\elslad.dll	128
0x1fc730e0	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\bundled\extensions.db	128
0x1fc73298	\Windows\System32\utildll.dll	128
0x1fc73450	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\ShapeCollector.lnk	128
0x1fc736d8	\Program Files\LibreOffice 3.6\program\spllo.dll	128
0x1fc73820	\OSL_PIPE_S-1-5-21-1646808395-2823249608-1159325386-1000_SingleOfficeIPC_516435cce0451992163b17b990552d3d	128
0x1fc73ab0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk	128
0x1fc74180	\Endpoint	128
0x1fc743e8	\$ConvertToNonresident	128
0x1fc74828	\$Directory	128
0x1fc74970	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\shared\extensions.db	128
0x1fc74bb8	\Windows\Fonts\StaticCache.dat	128
0x1fc75370	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db	128
0x1fc75528	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db	128
0x1fc75808	\$Directory	128
0x1fc75950	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	128
0x1fc75f10	\$Directory	128
0x1fc76038	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	128
0x1fc76830	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc769e8	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\uno_packages\cache\uno_packages.db	128
0x1fc76ba0	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db	128
0x1fc76d58	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	128
0x1fc76f10	\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx	128
0x1fc77cf0	\Windows\System32\FXSST.dll	128
0x1fc78328	\Windows\winsxs\x86_microsoft.vc80.mfc_1fc8b3b9a1e18e3b_8.0.50727.762_none_0c178a139ee2a7ed\mfc80u.dll	128
0x1fc78620	\Windows\winsxs\x86_microsoft.vc80.mfcloc_1fc8b3b9a1e18e3b_8.0.50727.762_none_43efccf17831d131\mfc80ENU.dll	128
0x1fc78978	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	128
0x1fc78a38	\Windows\System32\eapsvc.dll	128
0x1fc791b8	\Windows\System32\wfp\wfpdiag.etl	128
0x1fc79a28	\$Directory	128
0x1fc7a038	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	128
0x1fc7bc90	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.dir	128
0x1fc84160	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fc84270	\Program Files\LibreOffice 3.6\program\sysdtrans.dll	128
0x1fc84c98	\Windows\Fonts\micross.ttf	128
0x1fc85998	\Users\John Doe\AppData\Local\Microsoft\Windows\UsrClass.dat	128
0x1fc87e10	\Windows\System32	128
0x1fc88860	\Windows\System32\wuapp.exe	128
0x1fc88940	\Users\John Doe\Desktop	128
0x1fc8a1b8	\Windows\Resources\Themes\Aero\Shell\NormalColor\shellstyle.dll	128
0x1fc8a390	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx	128
0x1fc8b0c0	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\shared\extensions.db	128
0x1fc8c670	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Memory Diagnostics Tool.lnk	128
0x1fc8d590	\Windows\AppCompat\Programs\RecentFileCache.bcf	128
0x1fc931b0	\Program Files\LibreOffice 3.6\program\clucene.dll	128
0x1fc934d8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc93878	\$Directory	128
0x1fc93a00	\Windows\winsxs\x86_microsoft.vc80.mfc_1fc8b3b9a1e18e3b_8.0.50727.762_none_0c178a139ee2a7ed	128
0x1fc93c98	\Windows\winsxs\x86_microsoft.vc80.mfcloc_1fc8b3b9a1e18e3b_8.0.50727.762_none_43efccf17831d131	128
0x1fc93eb0	\Windows\System32\en-US\odbcint.dll.mui	128
0x1fc94278	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fc94400	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fc94618	\Users\John Doe\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat	128
0x1fc94830	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fc94988	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fc96ec8	\Windows\System32	128
0x1fc96f80	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.dir	128
0x1fc97038	\srvsvc	128
0x1fc987f8	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx	128
0x1fc988f0	\$Directory	128
0x1fc98bf8	\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7	128
0x1fca1558	\Windows\System32\msimtf.dll	128
0x1fca6538	\Users\John Doe\Documents	128
0x1fca6a68	\$Directory	128
0x1fca6e40	\Program Files\LibreOffice 3.6\program\librdf.dll	128
0x1fca7500	\Endpoint	128
0x1fca81a0	\Windows\winsxs\x86_microsoft.vc80.mfc_1fc8b3b9a1e18e3b_8.0.50727.762_none_0c178a139ee2a7ed	128
0x1fca8a00	\Windows\System32	128
0x1fca8f80	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fca9170	\Program Files\AVAST Software\Avast\AvastUI.exe	128
0x1fca98b8	\Program Files\AVAST Software\Avast\aswAra.dll	128
0x1fca9970	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fca9a28	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fca9bf0	\Windows\System32\DXP.dll	128
0x1fcaa038	\Windows\System32\en-US\urlmon.dll.mui	128
0x1fcaa378	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcaa568	\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7	128
0x1fcaa908	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\Windows Journal.lnk	128
0x1fcaaaf8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcaace8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcab1b8	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir	128
0x1fcab8d0	\Windows\System32\wlanutil.dll	128
0x1fcabf80	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.dir	128
0x1fcac128	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db	128
0x1fcac1e0	\Windows\System32\netshell.dll	128
0x1fcac298	\Windows\System32\en-US\wdmaud.drv.mui	128
0x1fcac350	\Windows\System32\StikyNot.exe	128
0x1fcac408	\Windows\System32\en-US\MMDevAPI.dll.mui	128
0x1fcac720	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000	128
0x1fcacce0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.2.gthr	128
0x1fcad088	\$Directory	128
0x1fcad838	\Windows\System32\SoundRecorder.exe	128
0x1fcae4e8	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fcae9e0	\Endpoint	128
0x1fcaf870	\Windows\System32\dfrgui.exe	128
0x1fcb0170	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Snipping Tool.lnk	128
0x1fcb0288	\Program Files\LibreOffice 3.6\program\ucb1.dll	128
0x1fcb3ef0	\snx_sdesktop_pipe	128
0x1fcb4340	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.wid	128
0x1fcb4a60	\$Directory	128
0x1fcb4f80	\Users\JOHNDO~1\AppData\Local\Temp\lu4mq7.tmp\lu4mqb.tmp	128
0x1fcb5038	\Program Files\LibreOffice 3.6\program\icuin49.dll	128
0x1fcb52a0	\Windows\System32\wscproxystub.dll	128
0x1fcb5a08	\Program Files\LibreOffice 3.6\program\fwklo.dll	128
0x1fcb5d48	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcb9278	\Windows\System32	128
0x1fcba5a0	\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.1.regtrans-ms	128
0x1fcbace8	\Endpoint	128
0x1fcbb830	\Windows\System32\sud.dll	128
0x1fcbdb18	\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx	128
0x1fcbdf80	\Windows\System32\wpdshext.dll	128
0x1fcbe270	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcbe368	\Windows\System32\d3dim700.dll	128
0x1fcc0e48	\Windows\System32\drprov.dll	128
0x1fcc1e50	\Windows\System32\SnippingTool.exe	128
0x1fcc3830	\Program Files\LibreOffice 3.6\program\xolo.dll	128
0x1fcc3988	\Program Files\LibreOffice 3.6\program\localebe1.uno.dll	128
0x1fcc3b50	\Users\John Doe\AppData\Local\Microsoft\Windows\Burn	128
0x1fcc3f10	\Windows\System32\mssprxy.dll	128
0x1fcc42e8	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\iSCSI Initiator.lnk	128
0x1fcc4418	\Program Files\LibreOffice 3.6\program\swdlo.dll	128
0x1fcc4f80	\$Directory	128
0x1fcc7038	\lsass	128
0x1fcc7840	\ProgramData\Microsoft\Windows\Start Menu	128
0x1fcc7f10	\Program Files\LibreOffice 3.6\program\resource\svxen-US.res	128
0x1fcc8a28	\Windows\System32\rasdlg.dll	128
0x1fcc9138	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fcc9488	\$Directory	128
0x1fcc9570	\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7\mfc90u.dll	128
0x1fcc9e80	\Windows\System32\wmpps.dll	128
0x1fccd3f0	\Program Files\LibreOffice 3.6\program\sofficeapp.dll	128
0x1fccd748	\$Directory	128
0x1fcce4d0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Mobility Center.lnk	128
0x1fcd39c0	\Program Files\LibreOffice 3.6\program\resource\ofaen-US.res	128
0x1fcd3f80	\Users\JOHNDO~1\AppData\Local\Temp\FXSAPIDebugLogFile.txt	128
0x1fcd5038	\Windows\System32\WMVCORE.DLL	128
